Tamanho do dicionário: 18335
Quantidade de comparações: 65032513
Tempo para montar a tabela: 1283 milissegundos

Dicionário de palavras:
"flourishes" - 1
"flourishing" - 10
"flow" - 22
"flowed" - 7
"flower" - 25
"flowers" - 13
"floweth" - 9
"flowing" - 18
"flown" - 3
"flows" - 1
"fluid" - 1
"flumina" - 1
"flute" - 5
"flutes" - 1
"flux" - 1
"fly" - 49
"flyeth" - 1
"flying" - 23
"foal" - 3
"foals" - 1
"foameth" - 2
"foaming" - 2
"fodder" - 1
"foe" - 1
"foes" - 1
"fold" - 10
"folded" - 6
"foldeth" - 1
"folding" - 1
"folds" - 7
"follies" - 3
"folllowed" - 1
"follow" - 140
"followed" - 163
"followedst" - 1
"followers" - 10
"followest" - 1
"followeth" - 18
"following" - 97
"follows" - 10
"folly" - 60
"fomented" - 1
"fond" - 1
"food" - 77
"fool" - 109
"foolish" - 95
"foolishly" - 11
"foolishness" - 14
"fools" - 43
"foot" - 144
"footing" - 1
"footmen" - 25
"footstep" - 1
"footsteps" - 4
"footstool" - 20
"for" - 7641
"forasmuch" - 12
"forbade" - 6
"forbear" - 12
"forbearance" - 1
"forbeareth" - 1
"forbearing" - 3
"forbid" - 40
"forbidden" - 14
"forbiddeth" - 4
"forbidding" - 4
"forbids" - 3
"forbore" - 2
"forborne" - 1
"force" - 42
"forced" - 13
"forces" - 18
"forceth" - 1
"forcibly" - 1
"ford" - 1
"fords" - 5
"fore" - 2
"foreboding" - 1
"forecast" - 3
"forecasteth" - 1
"forefathers" - 2
"forefront" - 1
"forefronts" - 1
"forego" - 1
"foregoing" - 12
"forehead" - 16
"foreheads" - 12
"foreign" - 12
"foreigner" - 2
"foreigners" - 5
"foreknew" - 2
"foreknowledge" - 3
"foremost" - 2
"forepart" - 4
"forerun" - 2
"forerunner" - 2
"forerunners" - 2
"foresaid" - 7
"foresaw" - 1
"foresee" - 1
"foreseeing" - 2
"foreseen" - 2
"foreseeth" - 1
"foreshew" - 1
"foreshewed" - 2
"foresheweth" - 2
"foreshewing" - 4
"foreshewn" - 2
"foresight" - 1
"foreskin" - 8
"foreskins" - 6
"forest" - 42
"forests" - 8
"foretell" - 9
"foretelleth" - 15
"foretelling" - 4
"foretells" - 17
"foretold" - 33
"forever" - 13
"forewarn" - 1
"forfeited" - 1
"forgave" - 4
"forge" - 2
"forged" - 4
"forger" - 2
"forgers" - 2
"forget" - 56
"forgetful" - 1
"forgetfullness" - 1
"forgetfulness" - 2
"forgeth" - 1
"forgettest" - 1
"forgetteth" - 2
"forgetting" - 3
"forging" - 1
"forgive" - 63
"forgiven" - 51
"forgiveness" - 11
"forgivest" - 1
"forgiveth" - 2
"forgiving" - 4
"forgoing" - 1
"forgot" - 15
"forgotten" - 63
"forks" - 3
"form" - 48
"format" - 4
"formats" - 1
"formed" - 43
"former" - 106
"formerly" - 13
"formeth" - 5
"formidable" - 1
"forming" - 1
"fornicated" - 1
"fornicating" - 2
"fornication" - 91
"fornications" - 31
"fornicator" - 4
"fornicators" - 5
"forsake" - 65
"forsaken" - 92
"forsaker" - 1
"forsakest" - 1
"forsaketh" - 9
"forsaking" - 6
"forsheweth" - 1
"forshewn" - 1
"forsook" - 24
"forswear" - 3
"forsworn" - 1
"fort" - 1
"forth" - 973
"forthwith" - 71
"fortieth" - 6
"fortification" - 2
"fortifications" - 2
"fortified" - 23
"fortifies" - 1
"fortify" - 6
"fortifying" - 3
"fortitude" - 11
"fortress" - 14
"fortresses" - 7
"forts" - 6
"fortune" - 2
"fortune-tellers" - 1
"fortunes" - 1
"forty" - 127
"forty " - 5
"forty-eight" - 7
"forty-eighth" - 1
"forty-fifth" - 1
"forty-five" - 12
"forty-four" - 3
"forty-nine" - 2
"forty-one" - 1
"forty-second" - 1
"forty-seven" - 3
"forty-seventh" - 1
"forty-six" - 3
"forty-sixth" - 1
"forty-three" - 2
"forty-two" - 9
"forward" - 76
"forwarded" - 1
"forwards" - 2
"foster" - 2
"fought" - 124
"foul" - 4
"found" - 567
"foundation" - 47
"foundations" - 44
"founded" - 38
"foundedst" - 1
"founder" - 3
"founders" - 1
"founds" - 1
"fountain" - 55
"fountains" - 27
"four" - 344
"four-footed" - 1
"four-square" - 1
"fourfold" - 2
"fourfooted" - 3
"fourscore" - 18
"foursquare" - 9
"fourteen" - 25
"fourteenth" - 26
"fourth" - 106
"fowl" - 13
"fowler" - 2
"fowlers" - 2
"fowling" - 1
"fowls" - 43
"fox" - 2
"foxes" - 10
"fragments" - 11
"fragrant" - 2
"frail" - 3
"frailty" - 1
"frame" - 5
"framed" - 12
"framest" - 2
"frameth" - 1
"frank" - 1
"frankincense" - 27
"fraternal" - 1
"fraud" - 8
"fray" - 1
"free" - 102
"freeborn" - 1
"freed" - 2
"freedom" - 2
"freely" - 26
"freeman" - 2
"freemen" - 2
"freethinkers" - 1
"freewill" - 1
"freezeth" - 1
"fremuerunt" - 1
"frequent" - 4
"frequented" - 1
"frequenting" - 1
"frequently" - 8
"fresh" - 2
"freshest" - 1
"fretteth" - 1
"fretting" - 1
"friars" - 1
"fried" - 8
"friend" - 137
"friendly" - 3
"friends" - 120
"friendship" - 24
"friendships" - 3
"fright" - 1
"frighted" - 1
"frighten" - 3
"frightened" - 4
"fringes" - 4
"frivolous" - 1
"fro" - 11
"frogs" - 19
"from" - 4726
"front" - 22
"frontier" - 1
"frontiers" - 2
"fronts" - 6
"frost" - 12
"froth" - 3
"froward" - 2
"frugal" - 1
"fruit" - 206
"fruitful" - 29
"fruitfulness" - 4
"fruitless" - 10
"fruits" - 100
"frumenty" - 4
"frustrate" - 1
"fryingpan" - 6
"fryingpans" - 1
"fuel" - 6
"fugitive" - 9
"fugitives" - 14
"fulfil" - 55
"fulfill" - 1
"fulfilled" - 90
"fulfilleth" - 1
"fulfilling" - 7
"fulfils" - 1
"full" - 260
"fuller" - 5
"fullest" - 1
"fullness" - 1
"fully" - 13
"fulness" - 34
"fume" - 1
"function" - 2
"functions" - 13
"fund" - 1
"fundamental" - 1
"funeral" - 6
"funerals" - 1
"funes" - 1
"funnels" - 3
"furbish" - 1
"furbished" - 6
"furious" - 3
"furiously" - 2
"furlongs" - 11
"furn" - 1
"furnace" - 43
"furnaces" - 3
"furnish" - 10
"furnished" - 13
"furnishest" - 1
"furnishing" - 1
"furniture" - 26
"furore" - 2
"furrows" - 9
"further" - 33
"furtherance" - 2
"furthered" - 2
"furthermost" - 2
"furthest" - 2
"fury" - 49
"future" - 10
"gad" - 1
"gain" - 35
"gained" - 11
"gaineth" - 1
"gains" - 4
"gainsaid" - 3
"gainsay" - 9
"gainsayed" - 1
"gainsayers" - 1
"gainsayeth" - 1
"gainsaying" - 2
"gait" - 1
"galbanum" - 2
"galgal" - 1
"gall" - 22
"galleries" - 4
"gallery" - 2
"galley" - 1
"galleys" - 5
"gallons" - 1
"game" - 1
"games" - 1
"gaoler" - 1
"gap" - 1
"gaped" - 1
"garden" - 42
"gardener" - 1
"gardens" - 12
"garland" - 1
"garlands" - 2
"garlic" - 1
"garment" - 103
"garments" - 182
"garnished" - 3
"garrison" - 22
"garrisons" - 6
"garters" - 1
"gasp" - 1
"gate" - 281
"gates" - 175
"gather" - 158
"gathered" - 268
"gatherers" - 1
"gatherest" - 1
"gathereth" - 20
"gathering" - 30
"gatherings" - 1
"gave" - 558
"gavest" - 40
"gay" - 2
"gaze" - 1
"gazed" - 1
"gazingstock" - 1
"gems" - 1
"gender" - 2
"gendered" - 1
"genealogies" - 7
"genealogy" - 12
"general" - 92
"generality" - 5
"generally" - 5
"generals" - 2
"generation" - 158
"generations" - 94
"generous" - 1
"genital" - 1
"gentes" - 3
"gentiles" - 1
"gentle" - 8
"gently" - 5
"genuine" - 1
"gerah" - 1
"german" - 4
"get" - 53
"getteth" - 3
"getting" - 6
"ghost" - 9
"giant" - 6
"giants" - 19
"gibbet" - 14
"gibbets" - 6
"gibe" - 1
"giddiness" - 1
"gift" - 69
"gifts" - 105
"gigantic" - 1
"gilded" - 2
"gill" - 1
"gilt" - 2
"gin" - 1
"gird" - 16
"girded" - 48
"girdeth" - 1
"girding" - 3
"girdle" - 37
"girdles" - 4
"girl" - 7
"girls" - 3
"girt" - 9
"gith" - 3
"give" - 1082
"given" - 672
"giver" - 1
"gives" - 26
"givest" - 9
"giveth" - 84
"giving" - 74
"glad" - 69
"gladly" - 9
"gladness" - 48
"glances" - 1
"glass" - 8
"glazing" - 1
"glean" - 5
"gleaned" - 4
"gleaneth" - 2
"glitter" - 4
"glittered" - 1
"glittereth" - 1
"glittering" - 9
"globe" - 1
"gloominess" - 1
"gloriaris" - 1
"gloried" - 3
"glories" - 3
"gloriest" - 1
"glorieth" - 5
"glorified" - 76
"glorifieth" - 3
"glorify" - 48
"glorifying" - 5
"glorious" - 75
"gloriously" - 4
"glory" - 633
"glorying" - 6
"glossary" - 1
"glowing" - 2
"glueth" - 1
"glut" - 2
"glutted" - 4
"glutton" - 2
"gluttons" - 1
"gluttony" - 1
"gnash" - 2
"gnashed" - 4
"gnasheth" - 1
"gnashing" - 7
"gnat" - 1
"gnaw" - 1
"gnawed" - 2
"go" - 1396
"goad" - 4
"goads" - 1
"goals" - 1
"goat" - 46
"goats" - 49
"goatskins" - 1
"god" - 87
"goddess" - 5
"godliness" - 21
"godly" - 6
"gods" - 285
"goes" - 5
"goest" - 18
"goeth" - 127
"going" - 346
"goings" - 10
"gold" - 465
"golden" - 98
"goldsmith" - 4
"goldsmiths" - 3
"gomor" - 5
"gomors" - 1
"gone" - 269
"good" - 945
"goodlier" - 1
"goodliest" - 2
"goodly" - 19
"goodman" - 2
"goodness" - 36
"goods" - 61
"gore" - 2
"gored" - 1
"gospel" - 121
"got" - 25
"gotten" - 27
"gourd" - 1
"gourds" - 2
"govern" - 13
"governed" - 7
"governest" - 1
"governeth" - 2
"governing" - 1
"government" - 13
"governments" - 4
"governor" - 79
"governors" - 34
"grace" - 283
"graced" - 1
"graceful" - 1
"graces" - 21
"gracious" - 20
"graciously" - 1
"gradual" - 17
"gradus" - 1
"graft" - 1
"grafted" - 4
"grain" - 13
"grains" - 1
"grand-daughter" - 1
"grandchildren" - 6
"grandfather" - 4
"grandfathers" - 1
"grandmother" - 2
"grandson" - 3
"grandsons" - 12
"grant" - 31
"granted" - 29
"granteth" - 1
"granting" - 1
"grants" - 1
"grape" - 11
"grapegatherer" - 1
"grapegatherers" - 3
"grapes" - 37
"grasping" - 1
"grass" - 65
"grate" - 8
"grateful" - 1
"gratefully" - 1
"gratify" - 3
"gratifying" - 1
"gratis" - 4
"gratitude" - 2
"grave" - 24
"graved" - 4
"gravel" - 5
"graven" - 58
"graves" - 24
"graving" - 8
"gravings" - 5
"gravity" - 3
"gray" - 1
"grazed" - 1
"great" - 1350
"great-grandfather" - 1
"greater" - 126
"greatest" - 36
"greatly" - 54
"greatness" - 59
"greaves" - 1
"greediness" - 2
"greedy" - 6
"green" - 46
"greenness" - 1
"greeting" - 20
"greetings" - 2
"grew" - 49
"grey" - 13
"greyheaded" - 1
"gridiron" - 2
"grief" - 29
"grievance" - 1
"grieve" - 10
"grieved" - 40
"grieveth" - 4
"grievious" - 1
"grievous" - 65
"grievously" - 20
"griffon" - 2
"grind" - 5
"grinder" - 1
"grinders" - 2
"grindeth" - 1
"grinding" - 2
"gripes" - 1
"grisled" - 2
"gristle" - 1
"groan" - 9
"groaned" - 4
"groaneth" - 2
"groaning" - 11
"groanings" - 4
"groans" - 4
"groat" - 2
"groats" - 1
"groin" - 3
"grope" - 5
"groped" - 2
"groping" - 1
"gross" - 9
"ground" - 235
"grounded" - 3
"groundless" - 1
"grounds" - 3
"group" - 1
"grove" - 16
"grovelling" - 1
"groves" - 29
"grow" - 71
"groweth" - 10
"growing" - 18
"grown" - 43
"grows" - 3
"growth" - 3
"grype" - 1
"guard" - 14
"guarded" - 4
"guardian" - 7
"guarding" - 1
"guards" - 13
"guess" - 1
"guest" - 7
"guests" - 8
"guidance" - 1
"guide" - 19
"guided" - 4
"guider" - 1
"guides" - 5
"guideth" - 1
"guile" - 18
"guilefully" - 1
"guilt" - 6
"guiltless" - 4
"guilty" - 54
"gush" - 1
"gushed" - 4
"gutenberg" - 9
"gutters" - 1
"ha" - 2
"habet" - 1
"habit" - 4
"habitabit" - 1
"habitable" - 2
"habitat" - 1
"habitation" - 49
"habitations" - 7
"habits" - 1
"had" - 3070
"hades" - 1
"hadst" - 35
"haec" - 1
"haft" - 2
"hail" - 39
"hailstones" - 8
"hair" - 79
"hair-curtain" - 1
"haircloth" - 21
"haircloths" - 3
"hairs" - 25
"hairy" - 7
"hale" - 1
"half" - 158
"half-penny" - 1
"halfpence" - 1
"hall" - 12
"hallowed" - 3
"halt" - 1
"halted" - 3
"halter" - 1
"halteth" - 2
"halting" - 1
"hammer" - 9
"hammerer" - 1
"hammers" - 3
"hamstring" - 1
"hamstringed" - 1
"hand" - 1426
"handbreadth" - 5
"handed" - 2
"handful" - 7
"handfuls" - 3
"handkerchiefs" - 1
"handle" - 3
"handled" - 4
"handling" - 2
"handmaid" - 63
"handmaids" - 18
"hands" - 783
"handsome" - 1
"handstaves" - 1
"handwriting" - 2
"hang" - 15
"hanged" - 30
"hangeth" - 12
"hanging" - 32
"hangings" - 17
"hangs" - 2
"haply" - 1
"happen" - 21
"happened" - 63
"happeneth" - 2
"happier" - 1
"happiest" - 1
"happily" - 6
"happiness" - 17
"happy" - 28
"harbour" - 1
"harbourless" - 1
"hard" - 59
"harden" - 11
"hardened" - 45
"hardeneth" - 3
"hardening" - 1
"harder" - 4
"hardest" - 2
"hardhearted" - 1
"hardiness" - 1
"hardly" - 9
"hardness" - 10
"hardships" - 1
"hare" - 2
"harlot" - 60
"harlots" - 14
"harm" - 21
"harmless" - 7
"harmony" - 2
"harness" - 1
"harnessed" - 1
"harnesses" - 1
"harp" - 29
"harped" - 1
"harpers" - 2
"harping" - 1
"harps" - 24
"harrow" - 1
"harrows" - 1
"harsh" - 3
"harshly" - 4
"hart" - 10
"harts" - 7
"harvest" - 59
"has" - 103
"hast" - 1350
"haste" - 111
"hasted" - 3
"hasten" - 9
"hastened" - 7
"hastening" - 1
"hastily" - 4
"hasting" - 1
"hasty" - 11
"hatched" - 2
"hatchet" - 1
"hate" - 79
"hated" - 70
"hateful" - 21
"hatest" - 6
"hateth" - 36
"hath" - 3230
"hating" - 6
"hatred" - 35
"haughtily" - 1
"haughtiness" - 8
"haughty" - 4
"have" - 5126
"haven" - 7
"havens" - 1
"having" - 405
"havoc" - 4
"havock" - 1
"hawk" - 4
"hay" - 12
"he" - 12316
"he " - 1
"he-asses" - 2
"he-goat" - 11
"he-goats" - 11
"head" - 442
"headbands" - 1
"headless" - 1
"headlong" - 16
"heads" - 141
"headship" - 1
"headstrong" - 1
"heal" - 44
"healed" - 91
"healer" - 2
"healeth" - 5
"healing" - 15
"healings" - 1
"heals" - 15
"health" - 47
"healthful" - 1
"heap" - 42
"heaped" - 9
"heapeth" - 2
"heaping" - 1
"heaps" - 15
"hear" - 558
"heard" - 787
"heardest" - 4
"heardst" - 2
"hearer" - 4
"hearers" - 5
"hearest" - 6
"heareth" - 49
"hearing" - 166
"hearken" - 97
"hearkened" - 51
"hearkeneth" - 6
"hearkening" - 4
"hears" - 1
"heart" - 977
"hearted" - 1
"hearth" - 11
"heartily" - 2
"hearts" - 136
"hearty" - 2
"heat" - 54
"heated" - 8
"heath" - 1
"heathen" - 5
"heathenish" - 2
"heathenism" - 1
"heathens" - 38
"heats" - 1
"heaven" - 700
"heavenly" - 44
"heavens" - 128
"heavier" - 4
"heavily" - 2
"heaviness" - 1
"heavy" - 41
"hedge" - 11
"hedged" - 1
"hedgehog" - 1
"hedges" - 5
"heed" - 71
"heel" - 7
"heels" - 1
"heifer" - 10
"height" - 64
"heights" - 4
"heinous" - 17
"heir" - 23
"heirs" - 14
"held" - 86
"hell" - 136
"hellish" - 1
"helm" - 1
"helmet" - 8
"helmets" - 5
"help" - 173
"helped" - 28
"helper" - 56
"helpers" - 12
"helpest" - 1
"helpeth" - 3
"helping" - 5
"helpless" - 1
"helpmate" - 1
"helps" - 3
"hem" - 10
"hen" - 1
"hence" - 29
"henceforth" - 23
"henceforward" - 3
"her" - 2331
"herald" - 2
"heralds" - 1
"herb" - 18
"herbs" - 16
"herd" - 49
"herds" - 38
"herdsman" - 2
"herdsmen" - 8
"here" - 345
"hereafter" - 32
"hereby" - 3
"herein" - 5
"hereof" - 2
"heresies" - 6
"heresy" - 4
"heretic" - 1
"heretics" - 15
"hereto" - 1
"heretofore" - 16
"hero" - 2
"heroes" - 1
"heron" - 4
"hers" - 3
"herself" - 73
"hesitation" - 1
"hesitations" - 1
"hew" - 6
"hewed" - 14
"hewers" - 5
"hewing" - 2
"hewn" - 6
"hi" - 1
"hid" - 148
"hidden" - 80
"hide" - 59
"hidest" - 1
"hideth" - 13
"hiding" - 4
"high" - 530
"higher" - 29
"highest" - 20
"highly" - 6
"highminded" - 4
"highness" - 2
"highroad" - 1
"highway" - 9
"highways" - 6
"hill" - 65
"hillock" - 1
"hillocks" - 1
"hills" - 74
"hillside" - 1
"him" - 8157
"himself" - 729
"hin" - 17
"hind" - 3
"hinder" - 26
"hinderance" - 1
"hindered" - 17
"hindereth" - 1
"hindering" - 1
"hindermost" - 1
"hinders" - 1
"hindmost" - 3
"hindrance" - 3
"hinds" - 1
"hinges" - 4
"hint" - 1
"hire" - 27
"hired" - 30
"hireling" - 13
"hirelings" - 1
"hirest" - 1
"hireth" - 1
"his" - 10467
"hiss" - 7
"hissed" - 4
"hissing" - 8
"historians" - 3
"historical" - 1
"histories" - 5
"history" - 39
"hit" - 1
"hither" - 82
"hitherto" - 5
"hitherward" - 1
"hoar" - 2
"hoard" - 1
"hoarfrost" - 1
"hoarse" - 1
"hoary" - 4
"hoisting" - 1
"hold" - 232
"holden" - 1
"holder" - 4
"holdest" - 5
"holdeth" - 19
"holding" - 25
"holds" - 30
"hole" - 16
"holes" - 17
"holiday" - 2
"holidays" - 1
"holies" - 43
"holily" - 1
"holiness" - 31
"hollow" - 7
"holm" - 2
"holocaust" - 178
"holocausts" - 104
"holy" - 589
"homage" - 1
"home" - 59
"homeborn" - 1
"homes" - 1
"honest" - 1
"honestly" - 2
"honesty" - 1
"honey" - 64
"honey-comb" - 1
"honeycomb" - 10
"honor" - 1
"honorably" - 1
"honour" - 168
"honourable" - 34
"honourably" - 3
"honoured" - 27
"honoureth" - 11
"honours" - 10
"hoof" - 14
"hoofs" - 7
"hook" - 9
"hooks" - 7
"hooped" - 1
"hope" - 207
"hoped" - 38
"hopes" - 7
"hopeth" - 7
"hoping" - 4
"hoppeth" - 1
"horn" - 56
"horned" - 4
"hornets" - 2
"horns" - 70
"horrible" - 6
"horribly" - 2
"horror" - 15
"horse" - 51
"horseback" - 3
"horseleech" - 2
"horseman" - 4
"horsemen" - 110
"horses" - 124
"hospitality" - 5
"host" - 47
"hostage" - 1
"hostages" - 8
"hosts" - 289
"hot" - 25
"hotly" - 1
"houghed" - 2
"houp" - 2
"hour" - 134
"hours" - 6
"house" - 1920
"household" - 33
"householder" - 5
"households" - 1
"houseroom" - 1
"houses" - 223
"housetop" - 6
"housetops" - 5
"hovering" - 1
"how" - 379
"however" - 3
"howl" - 17
"howled" - 6
"howling" - 10
"huckster" - 2
"huge" - 1
"human" - 26
"humane" - 1
"humanity" - 17
"humble" - 58
"humbled" - 72
"humblest" - 1
"humbleth" - 6
"humbling" - 3
"humbly" - 4
"humiliation" - 6
"humility" - 35
"humour" - 1
"hundred" - 698
"hundredfold" - 5
"hundreds" - 17
"hundredth" - 3
"hung" - 24
"hunger" - 29
"hungered" - 1
"hungry" - 48
"hunt" - 2
"hunted" - 1
"hunter" - 5
"hunters" - 3
"hunteth" - 1
"hunting" - 7
"hurling" - 1
"hurried" - 1
"hurry" - 2
"hurt" - 74
"hurteth" - 2
"hurtful" - 6
"hurts" - 1
"husband" - 170
"husbandman" - 13
"husbandmen" - 21
"husbandry" - 4
"husbands" - 34
"hush" - 1
"husks" - 2
"hyacinth" - 1
"hyacinths" - 1
"hymn" - 13
"hymns" - 16
"hypertext" - 1
"hypocrisy" - 9
"hypocrite" - 10
"hypocrites" - 18
"hypocritical" - 1
"hyssop" - 12
"i" - 7
"ibis" - 2
"ice" - 9
"identification" - 1
"identify" - 1
"idiomatic" - 1
"idle" - 17
"idleness" - 6
"idol" - 68
"idolater" - 1
"idolaters" - 8
"idolatrous" - 7
"idolatry" - 47
"idols" - 212
"if" - 1416
"ignoble" - 1
"ignominious" - 2
"ignominy" - 2
"ignorance" - 27
"ignorances" - 6
"ignorant" - 54
"ignorantly" - 7
"ill" - 37
"ill " - 1
"ill-favoured" - 2
"illiterate" - 1
"illness" - 6
"illnesses" - 1
"illuminated" - 2
"illuminatio" - 1
"illumination" - 2
"illuminations" - 1
"illusions" - 1
"illustrate" - 1
"illustrated" - 1
"illustrious" - 7
"image" - 56
"image-gods" - 1
"images" - 7
"imaginary" - 1
"imagination" - 6
"imaginations" - 2
"imagine" - 4
"imagined" - 10
"imaginest" - 1
"imagineth" - 1
"imbrued" - 1
"imbruing" - 1
"imitate" - 8
"imitated" - 4
"imitatest" - 1
"imitating" - 3
"imitation" - 1
"immaculate" - 2
"immaculati" - 1
"immediate" - 3
"immediately" - 128
"immense" - 15
"immensely" - 1
"immoderate" - 1
"immodest" - 1
"immodesty" - 1
"immolate" - 18
"immolated" - 25
"immolateth" - 1
"immolating" - 1
"immortal" - 4
"immortality" - 8
"immoveable" - 6
"immunity" - 2
"immutability" - 1
"immutable" - 1
"impart" - 3
"imparted" - 2
"imparteth" - 1
"imparting" - 2
"impassable" - 2
"impatience" - 2
"impatient" - 3
"impediment" - 2
"impenitence" - 4
"impenitent" - 4
"imperfect" - 3
"imperfection" - 2
"imperial" - 1
"impieties" - 1
"impiety" - 4
"impious" - 2
"impiously" - 2
"implied" - 1
"implies" - 2
"important" - 1
"imports" - 1
"importunate" - 2
"importunity" - 1
"impose" - 4
"imposed" - 6
"imposes" - 1
"imposing" - 2
"imposition" - 6
"impossible" - 19
"impostures" - 1
"impotent" - 1
"impoverished" - 4
"imprecation" - 7
"imprecations" - 3
"impregnable" - 2
"imprisoned" - 1
"imprisonment" - 2
"improbable" - 1
"imprudence" - 3
"imprudent" - 1
"impudence" - 2
"impudent" - 2
"impudently" - 1
"impugned" - 1
"impulse" - 4
"impunity" - 2
"impurities" - 2
"impurity" - 1
"impute" - 3
"imputed" - 13
"imputes" - 1
"imputing" - 1
"in" - 16679
"in-law" - 4
"inaccessible" - 1
"inaccurate" - 1
"inactive" - 1
"inanimate" - 1
"inasmuch" - 14
"inbred" - 1
"incapable" - 3
"incarnation" - 6
"incense" - 112
"incensed" - 4
"incest" - 1
"incestuous" - 4
"inches" - 1
"incident" - 1
"incisions" - 1
"incited" - 1
"inclination" - 2
"inclinations" - 7
"incline" - 18
"inclined" - 13
"inclineth" - 1
"inclosed" - 1
"include" - 1
"included" - 4
"includes" - 1
"including" - 9
"incommunicable" - 1
"incomparably" - 3
"incomplete" - 1
"incomprehensible" - 5
"inconsiderable" - 2
"inconsiderate" - 1
"inconsiderately" - 2
"inconsistent" - 1
"inconstancy" - 2
"inconstant" - 1
"incontinency" - 1
"incontinent" - 1
"incorrigible" - 1
"incorrigibleness" - 1
"incorruptibility" - 1
"incorruptible" - 7
"incorruption" - 9
"increase" - 64
"increased" - 37
"increaseth" - 2
"increasing" - 9
"increasingly" - 1
"incredible" - 3
"incredulity" - 3
"incredulous" - 18
"inculcate" - 2
"inculcated" - 2
"inculcates" - 1
"incur" - 4
"incurable" - 8
"incurred" - 3
"incurs" - 1
"incursions" - 1
"indebted" - 2
"indecently" - 1
"indeed" - 213
"indemnify" - 1
"independent" - 1
"indicate" - 2
"indicating" - 2
"indifferent" - 3
"indifferently" - 2
"indigence" - 1
"indigent" - 1
"indignation" - 141
"indirectly" - 2
"indiscreet" - 1
"indisputable" - 1
"indissoluble" - 2
"individual" - 4
"indolent" - 1
"induce" - 1
"induced" - 1
"indulge" - 4
"indulged" - 1
"indulgence" - 4
"industries" - 1
"industrious" - 5
"industry" - 4
"inebreateth" - 1
"inebriate" - 1
"inebriated" - 8
"inebriateth" - 1
"ineffable" - 2
"inestimable" - 1
"inevitable" - 1
"inexcusable" - 4
"inexhaustible" - 1
"inexorable" - 1
"infamous" - 6
"infamy" - 1
"infancy" - 12
"infant" - 11
"infants" - 11
"infatuated" - 1
"infected" - 4
"infer" - 3
"inferences" - 1
"inferior" - 20
"inferiors" - 2
"infernal" - 1
"inferred" - 3
"infers" - 1
"infidel" - 1
"infidelities" - 1
"infidelity" - 3
"infidels" - 5
"infinite" - 14
"infinity" - 2
"infirm" - 5
"infirmities" - 17
"infirmity" - 23
"inflamed" - 10
"inflameth" - 1
"inflict" - 2
"inflicted" - 1
"infolding" - 1
"inform" - 2
"information" - 8
"informed" - 5
"informing" - 1
"informs" - 1
"infra" - 1
"infringement" - 1
"ingenious" - 1
"ingeniously" - 1
"inglorious" - 1
"ingrafted" - 2
"ingratitude" - 11
"ingratitudes" - 1
"inhabit" - 11
"inhabitant" - 22
"inhabitants" - 230
"inhabited" - 34
"inhabiteth" - 2
"inhabiting" - 1
"inherit" - 32
"inheritance" - 196
"inheritances" - 3
"inherited" - 4
"inheriting" - 1
"inhospitality" - 1
"iniquities" - 114
"iniquitously" - 1
"iniquity" - 387
"initial" - 1
"initiated" - 3
"injured" - 5
"injuries" - 6
"injuring" - 1
"injurious" - 3
"injuriously" - 1
"injury" - 19
"injustice" - 32
"injustices" - 5
"injustus" - 1
"ink" - 4
"inkhorn" - 3
"inlaid" - 1
"inn" - 6
"inner" - 54
"innermost" - 1
"innocence" - 16
"innocency" - 3
"innocent" - 74
"innocently" - 1
"innocents" - 1
"innumerable" - 19
"inordinate" - 2
"inposed" - 1
"inquire" - 29
"inquired" - 11
"inquirest" - 1
"inquireth" - 1
"inquiring" - 4
"inquisition" - 3
"inquisitive" - 2
"insatiable" - 1
"inscribed" - 1
"inscription" - 11
"insect" - 1
"insects" - 3
"insensibility" - 3
"inserted" - 3
"inside" - 6
"insinuate" - 2
"insinuated" - 2
"insinuating" - 1
"insinuations" - 1
"insipiens" - 2
"insnare" - 1
"insolent" - 3
"insomuch" - 12
